"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
20912020,2091,2020,"CO0620100","CO0620100","","N","N",,"I","FORT LUPTON","FORT LUPTON","Fort Lupton","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",8421,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,1,16,4,4,8,0,0,01-JAN-92,01-JAN-97,01-MAR-05,01-MAR-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
20922020,2092,2020,"CO0620200","CO0620200","","N","N",,"I","GREELEY","GREELEY","Greeley","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",110505,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",143,15,158,12,42,54,0,0,01-JAN-92,01-JAN-05,01-OCT-05,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
20932020,2093,2020,"CO0620300","CO0620300","","N","N",,"I","EATON","EATON","Eaton","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",5911,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,2,3,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
20942020,2094,2020,"CO0620400","CO0620400","","N","N",,"I","EVANS","EVANS","Evans","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",21515,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",32,1,33,3,2,5,0,0,01-JAN-92,01-JAN-12,01-AUG-12,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
20952020,2095,2020,"CO0620500","CO0620500","","N","N",,"I","LA SALLE","LA SALLE","La Salle","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2389,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,1,0,1,0,0,01-JAN-92,01-JAN-12,01-JAN-13,01-AUG-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
20962020,2096,2020,"CO0620600","CO0620600","","N","N",,"I","WINDSOR","WINDSOR","Windsor","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",32169,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",36,1,37,7,6,13,0,0,01-JAN-92,01-JAN-97,01-JUL-12,01-MAR-14,01-JAN-16,01-APR-13,"N","LARIMER; WELD","Fort Collins, CO; Greeley, CO","Y","Y","Y"
20972020,2097,2020,"CO0620700","CO0620700","","N","N",,"I","ERIE","ERIE","Erie","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",28198,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",26,1,27,11,6,17,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","BOULDER; WELD","Boulder, CO; Greeley, CO","Y","Y","Y"
20982020,2098,2020,"CO0620800","CO0620800","","N","N",,"I","DACONO","DACONO","Dacono","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",6285,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,2,4,6,0,0,01-JAN-92,01-MAY-97,01-MAR-03,01-AUG-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
20992020,2099,2020,"CO0620900","CO0620900","","N","N",,"I","KERSEY","KERSEY","Kersey","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1704,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,1,1,0,0,01-JAN-92,01-JAN-05,01-OCT-05,01-FEB-14,01-FEB-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
21002020,2100,2020,"CO0621000","CO0621000","","N","N",,"I","JOHNSTOWN","JOHNSTOWN","Johnstown","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",15932,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,1,23,2,2,4,0,0,01-JAN-92,01-JAN-05,01-OCT-05,01-FEB-14,01-JAN-16,01-APR-13,"N","LARIMER; WELD","Fort Collins, CO; Greeley, CO","Y","Y","Y"
21012020,2101,2020,"CO0621100","CO0621100","","N","N",,"I","MILLIKEN","MILLIKEN","Milliken","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",8509,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,1,4,5,0,0,01-JAN-92,01-JAN-05,01-OCT-05,01-FEB-14,01-JAN-16,01-FEB-14,"N","WELD","Greeley, CO","Y","Y","Y"
21022020,2102,2020,"CO0621200","CO0621200","","N","N",,"I","AULT","AULT","Ault","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1913,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,1,1,0,0,01-JAN-92,01-JAN-05,01-JAN-06,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
21032020,2103,2020,"CO0621300","CO0621300","","N","N",,"I","PLATTEVILLE","PLATTEVILLE","Platteville","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",3905,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,1,1,2,0,0,01-JAN-92,01-JUL-13,01-DEC-13,01-MAR-14,01-JAN-16,01-MAR-14,"N","WELD","Greeley, CO","Y","Y","Y"
21062020,2106,2020,"CO0621600","CO0621600","","N","N",,"I","UNIV OF NORTHERN COLORAD","UNIV NORTHERN COLORADO","University of Northern Colorado","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",14,2,16,2,5,7,0,0,01-JAN-92,01-JAN-97,01-FEB-13,01-APR-14,01-FEB-16,01-FEB-14,"N","WELD","Greeley, CO","Y","Y","Y"
21072020,2107,2020,"CO0621700","CO0621700","","N","N",,"I","FREDERICK","FREDERICK","Frederick","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",14712,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,2,24,2,3,5,0,0,01-JAN-92,01-JAN-06,01-AUG-06,01-MAR-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
21082020,2108,2020,"CO0621800","CO0621800","","N","N",,"I","FIRESTONE","FIRESTONE","Firestone","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",17013,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",27,0,27,3,7,10,0,0,01-JAN-92,01-JAN-12,01-JUN-12,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
21102020,2110,2020,"CO0630000","CO0630000","","N","N",,"I","YUMA","YUMA","Yuma","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",4132,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,9,17,1,5,6,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-JUL-14,01-MAR-16,01-APR-13,"N","YUMA","Non-MSA","Y","Y","Y"
21112020,2111,2020,"CO0630100","CO0630100","","N","N",,"I","WRAY","WRAY","Wray","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2345,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,1,1,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-MAR-14,01-JAN-16,01-APR-13,"N","YUMA","Non-MSA","Y","Y","Y"
21122020,2112,2020,"CO0630200","CO0630200","","N","N",,"I","YUMA","YUMA","Yuma","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",3475,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,1,1,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-FEB-14,"N","YUMA","Non-MSA","Y","Y","Y"
21132020,2113,2020,"CO0640100","CO0640100","","N","N",,"I","BROOMFIELD","BROOMFIELD","Broomfield","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",71795,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",95,47,142,20,60,80,0,0,01-JAN-92,01-JAN-01,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","BROOMFIELD","Denver-Aurora-Lakewood, CO","Y","Y","Y"
21142020,2114,2020,"COCBI0000","COCBI0000","","N","N",,"I","COLORADO BUREAU OF INVES","COLORADO BUREAU OF INVES","Colorado Bureau of Investigation","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","Other State Agency",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",38,57,95,7,175,182,0,0,01-JAN-92,01-JAN-08,01-MAR-10,01-OCT-15,01-MAR-17,01-MAR-17,"N","","Non-MSA","Y","Y","Y"
21152020,2115,2020,"COCSP0000","COCSP0000","","N","N",,"I","COLORADO STATE PATROL","COLORADO STATE PATROL","State Patrol","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","State Police",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",686,140,826,52,216,268,0,0,01-JAN-92,01-JAN-06,01-JUL-06,01-FEB-14,01-JAN-16,01-APR-13,"N","","Non-MSA","Y","Y","Y"
21192020,2119,2020,"CODPD0000","CODPD0000","","N","N",,"I","DENVER","DENVER","Denver","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",737709,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",4,"1B","Cities from 500,000 thru 999,999","1","All cities 250,000 or over","Y",1,"R","Y",1326,119,1445,226,147,373,0,0,01-JAN-92,01-JAN-05,01-MAY-05,01-FEB-14,01-JAN-16,01-APR-13,"N","DENVER","Denver-Aurora-Lakewood, CO","Y","Y","Y"
231112020,23111,2020,"CO0622600","CO0622600","","N","N",,"I","MEAD","MEAD","Mead","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",4897,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,2,3,0,0,01-JAN-92,01-JAN-12,01-OCT-12,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
231542020,23154,2020,"CO0622700","CO0622700","","N","N",,"I","GARDEN CITY","GARDEN CITY","Garden City","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",269,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-92,01-JAN-12,01-OCT-12,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
231922020,23192,2020,"CO0622900","CO0622900","","N","N",,"I","AIMS COMMUNITY COLLEGE","AIMS COMMUNITY COLLEGE","Aims Community College","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JAN-92,01-JAN-12,01-OCT-12,01-MAR-14,01-JAN-16,01-FEB-14,"N","WELD","Greeley, CO","Y","Y","Y"
232052020,23205,2020,"CO0622800","CO0622800","","N","N",,"I","SEVERANCE","SEVERANCE","Severance","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",7040,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,2,1,3,0,0,01-JAN-92,01-JAN-12,01-OCT-12,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
232122020,23212,2020,"CO0622400","CO0622400","","N","N",,"I","HUDSON","HUDSON","Hudson","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2817,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,1,6,1,1,2,0,0,01-JAN-92,01-JAN-12,01-OCT-12,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD","Greeley, CO","Y","Y","Y"
232402020,23240,2020,"CO0570300","CO0570300","","N","N",,"I","MOUNTAIN VILLAGE","MOUNTAIN VILLAGE","Mountain Village","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1439,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,2,8,1,1,2,0,0,01-JAN-92,01-FEB-13,01-JAN-13,01-MAR-14,01-FEB-16,01-APR-13,"N","SAN MIGUEL","Non-MSA","Y","Y","Y"
252672020,25267,2020,"CO0418000","CO0418000","","N","N",,"I","ALL CRIMES ENFORCEMENT T","ALL CRIMES ENFORCEMENT T","All Crimes Enforcement Team","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","Other",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-92,01-JAN-13,01-DEC-13,01-FEB-14,01-JAN-16,01-FEB-14,"N","MOFFAT","Non-MSA","Y","Y","Y"
253142020,25314,2020,"CO0191000","CO0191000","","N","N",,"I","GYPSUM","","Gypsum","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",7479,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-92,01-FEB-14,01-FEB-14,01-FEB-14,01-JAN-16,01-FEB-14,"N","EAGLE","Non-MSA","Y","Y","Y"
290742020,29074,2020,"CO030015Y","CO030015Y","","N","N",,"I","DIV GAMING CRIM ENF INVEST SECTION","","Division of Gaming Criminal Enforcement and Investigations Section,","Golden","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","Other State Agency",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",12,13,25,4,21,25,0,0,01-JAN-92,01-JAN-19,01-JAN-19,,,,"N","JEFFERSON","Denver-Aurora-Lakewood, CO","Y","Y","Y"
